video_id,view_count,like_count,comment_count,created_date,created_at
Cke7zNp9eE8,351106,4908,270,2024-02-06,2024-02-06 13:06:07.620344+00
M06lVtvMdCQ,372977,6824,383,2024-02-06,2024-02-06 13:06:07.620344+00
m461X_g0PIo,691458,15135,365,2024-02-06,2024-02-06 13:06:07.620344+00
18O3E9kXcNY,201830,5892,250,2024-02-06,2024-02-06 13:06:07.620344+00
Ybc6xpRRPlQ,188420,2823,143,2024-02-06,2024-02-06 13:06:07.620344+00
zAgKJlVjW28,385283,5061,233,2024-02-06,2024-02-06 13:06:07.620344+00
PlrHuyfBs8I,460497,5758,409,2024-02-06,2024-02-06 13:06:07.620344+00
cdWx1yqpSOc,479258,5364,264,2024-02-06,2024-02-06 13:06:07.620344+00
it1GAsGm1H0,214976,4029,299,2024-02-06,2024-02-06 13:06:07.620344+00
0z11Oz6NgBE,44996,1102,10,2024-02-06,2024-02-06 13:06:07.620344+00
_6kfqJzdP44,7654,348,4,2024-02-06,2024-02-06 13:06:07.620344+00
_-avqhuJZ8k,10196,439,20,2024-02-06,2024-02-06 13:06:07.620344+00
k2IySx4ndp0,10654,310,9,2024-02-06,2024-02-06 13:06:07.620344+00
mNoW_-TBSCk,17233,526,6,2024-02-06,2024-02-06 13:06:07.620344+00
H5w14KhVvzM,27034,600,17,2024-02-06,2024-02-06 13:06:07.620344+00
aRLNk3LRNQU,81013,4089,26,2024-02-06,2024-02-06 13:06:07.620344+00
BgPVM8x6xAE,95492,2575,102,2024-02-06,2024-02-06 13:06:07.620344+00
VuBSCJsfxT0,1051043,24227,678,2024-02-06,2024-02-06 13:06:07.620344+00
bbtidpdWZ8A,219451,4491,429,2024-02-06,2024-02-06 13:06:07.620344+00
OgAEbsIjPBs,533522,8060,901,2024-02-06,2024-02-06 13:06:07.620344+00
pH4_rHNleaM,512190,12840,563,2024-02-06,2024-02-06 13:06:07.620344+00
lr8wxg2gy8E,92782,3176,171,2024-02-06,2024-02-06 13:06:07.620344+00
Wh3TPSE88ko,138712,4074,284,2024-02-06,2024-02-06 13:06:07.620344+00
rV6QpsCGT1w,155298,7204,175,2024-02-06,2024-02-06 13:06:07.620344+00
kodm9vwfWn0,32272,776,32,2024-02-06,2024-02-06 13:06:07.620344+00
d8pwflkVx5A,114347,5221,322,2024-02-06,2024-02-06 13:06:07.620344+00
Qu3UkIWyjao,100280,2761,212,2024-02-06,2024-02-06 13:06:07.620344+00
Dn-2srP-CPU,87499,3291,285,2024-02-06,2024-02-06 13:06:07.620344+00
SOTjhswhVcE,197605,4658,348,2024-02-06,2024-02-06 13:06:07.620344+00
TfSTgN_5sZo,88997,2014,202,2024-02-06,2024-02-06 13:06:07.620344+00
PZTStKGS6Jc,409910,12661,333,2024-02-06,2024-02-06 13:06:07.620344+00
Wz96__iXXYI,104860,4106,64,2024-02-06,2024-02-06 13:06:07.620344+00
RiuQnRbns0U,249045,6052,316,2024-02-06,2024-02-06 13:06:07.620344+00
FHfG5Z2AQqs,942580,25254,1846,2024-02-06,2024-02-06 13:06:07.620344+00
7Sr65OdO3Jo,1581118,43158,4060,2024-02-06,2024-02-06 13:06:07.620344+00
bvMBsyrkauo,128544,3335,372,2024-02-06,2024-02-06 13:06:07.620344+00
5SSnC9COzl8,596309,8916,427,2024-02-06,2024-02-06 13:06:07.620344+00
iqrGNOCp5Cg,475098,9082,419,2024-02-06,2024-02-06 13:06:07.620344+00
x1Foi9Srysc,68369,2647,162,2024-02-06,2024-02-06 13:06:07.620344+00
8c1CUiyVbao,51715,2740,74,2024-02-06,2024-02-06 13:06:07.620344+00
hlQJE2pCa1o,359781,10835,256,2024-02-06,2024-02-06 13:06:07.620344+00
hCRd2Ko2GCE,123110,3990,76,2024-02-06,2024-02-06 13:06:07.620344+00
dEBV_s46QWI,282447,10176,155,2024-02-06,2024-02-06 13:06:07.620344+00
jH-9GZqInXU,94882,4550,102,2024-02-06,2024-02-06 13:06:07.620344+00
_AJs29HdaXI,126958,5712,140,2024-02-06,2024-02-06 13:06:07.620344+00
7IiVaPta4tE,178359,6945,135,2024-02-06,2024-02-06 13:06:07.620344+00
jSnfT3YAf4s,415715,16332,207,2024-02-06,2024-02-06 13:06:07.620344+00
yhOFXUDAS6M,530118,16927,440,2024-02-06,2024-02-06 13:06:07.620344+00
8A-fhAXDvfg,134497,7928,228,2024-02-06,2024-02-06 13:06:07.620344+00
9L6uTxf23sg,407427,13152,270,2024-02-06,2024-02-06 13:06:07.620344+00
1iJW5K90RXs,95204,5489,68,2024-02-06,2024-02-06 13:06:07.620344+00
JEkvTGuQcLM,109332,4125,94,2024-02-06,2024-02-06 13:06:07.620344+00
fhyUJDz0GGM,84934,3171,83,2024-02-06,2024-02-06 13:06:07.620344+00
iU8zYvk67RQ,1841391,53154,831,2024-02-06,2024-02-06 13:06:07.620344+00
g33qczBNdfA,158070,6613,67,2024-02-06,2024-02-06 13:06:07.620344+00
4Xt9tfEqHnU,398393,11599,199,2024-02-06,2024-02-06 13:06:07.620344+00
4tveWU9TiRM,137524,6241,352,2024-02-06,2024-02-06 13:06:07.620344+00
8MLxqEOecRo,221247,4577,377,2024-02-06,2024-02-06 13:06:07.620344+00
Pu0BprNTo6E,89622,4130,1041,2024-02-06,2024-02-06 13:06:07.620344+00
Jxe_CJFFeUE,123524,3128,200,2024-02-06,2024-02-06 13:06:07.620344+00
cMUc0GNc8dk,39517,1798,127,2024-02-06,2024-02-06 13:06:07.620344+00
kvwTqq_Fc2E,1567684,4032,201,2024-02-06,2024-02-06 13:06:07.620344+00
lEtOYL7sSgQ,287326,6335,457,2024-02-06,2024-02-06 13:06:07.620344+00
hYntHt93hCk,80065,3686,28,2024-02-06,2024-02-06 13:06:07.620344+00
snOkhc5t5Yk,391858,6307,410,2024-02-06,2024-02-06 13:06:07.620344+00
Tiq8nzlA1xw,238501,4308,161,2024-02-06,2024-02-06 13:06:07.620344+00
EBsTS44cSrg,158976,3810,178,2024-02-06,2024-02-06 13:06:07.620344+00
uBM7RCHiIwo,110263,4710,199,2024-02-06,2024-02-06 13:06:07.620344+00
Req4FVSxzP4,134278,5378,346,2024-02-06,2024-02-06 13:06:07.620344+00
nSYAPNAJQ6U,134728,4973,383,2024-02-06,2024-02-06 13:06:07.620344+00
61r6JudCN5Y,180905,6286,475,2024-02-06,2024-02-06 13:06:07.620344+00
_MoESJ1561Y,189653,6392,321,2024-02-06,2024-02-06 13:06:07.620344+00
AHauMv8hsmc,138867,5052,200,2024-02-06,2024-02-06 13:06:07.620344+00
4bsWroCsvVQ,102841,3616,138,2024-02-06,2024-02-06 13:06:07.620344+00
Z3-5wqha1KI,215558,4742,397,2024-02-06,2024-02-06 13:06:07.620344+00
h0PasmpV3CA,15594,629,19,2024-02-06,2024-02-06 13:06:07.620344+00
EBMdaVvosXw,14030,1161,19,2024-02-06,2024-02-06 13:06:07.620344+00
CP8cGNUTQq0,64406,2247,346,2024-02-06,2024-02-06 13:06:07.620344+00
cHJZqYyk_fQ,10456,501,32,2024-02-06,2024-02-06 13:06:07.620344+00
RQ_TLg8n9jw,48557,1968,26,2024-02-06,2024-02-06 13:06:07.620344+00
5ALexG1g_co,194126,9161,169,2024-02-06,2024-02-06 13:06:07.620344+00
OPIm8H2VI_E,123808,3163,41,2024-02-06,2024-02-06 13:06:07.620344+00
uvF1SmqRYH4,86688,2799,32,2024-02-06,2024-02-06 13:06:07.620344+00
ot2FQupQnRU,54145,2033,32,2024-02-06,2024-02-06 13:06:07.620344+00
9FpTM19OY2A,87779,4339,134,2024-02-06,2024-02-06 13:06:07.620344+00
CvxCOdgyW48,33783,1195,22,2024-02-06,2024-02-06 13:06:07.620344+00
ZXHkrRA1GXI,555969,19509,225,2024-02-06,2024-02-06 13:06:07.620344+00
hqM9KRAqep8,486859,24260,135,2024-02-06,2024-02-06 13:06:07.620344+00
toVkAAMGTHs,147589,6595,62,2024-02-06,2024-02-06 13:06:07.620344+00
YhuxV0HAbtY,284627,11009,97,2024-02-06,2024-02-06 13:06:07.620344+00
zgKFGWMH-q8,215918,8287,208,2024-02-06,2024-02-06 13:06:07.620344+00
Kv4976HxB1I,362925,17136,321,2024-02-06,2024-02-06 13:06:07.620344+00
C7g7AvmNI1U,172145,4154,93,2024-02-06,2024-02-06 13:06:07.620344+00
WogwqXYL0Hc,401685,10002,49,2024-02-06,2024-02-06 13:06:07.620344+00
k2hhoUyz6bA,213788,10366,115,2024-02-06,2024-02-06 13:06:07.620344+00
xAaw2WqecPg,560088,25894,179,2024-02-06,2024-02-06 13:06:07.620344+00
5r90lmE_d5g,42306,2039,22,2024-02-06,2024-02-06 13:06:07.620344+00
0m7Di--LeN0,185946,11860,615,2024-02-06,2024-02-06 13:06:07.620344+00
dqwB4pps_lM,152450,1832,125,2024-02-06,2024-02-06 13:06:07.620344+00
vWMpBplQPXU,71829,2194,104,2024-02-06,2024-02-06 13:06:07.620344+00
1Ld7Jr0Hssk,120511,2950,116,2024-02-06,2024-02-06 13:06:07.620344+00
dAw7GEbBcms,66212,2007,129,2024-02-06,2024-02-06 13:06:07.620344+00
GZNj_okxBtA,148767,6432,148,2024-02-06,2024-02-06 13:06:07.620344+00
-KhPJ9IabuA,75439,1573,56,2024-02-06,2024-02-06 13:06:07.620344+00
t_558BpPNwQ,69078,2068,185,2024-02-06,2024-02-06 13:06:07.620344+00
A2rIAswv_Vk,52055,1713,54,2024-02-06,2024-02-06 13:06:07.620344+00
ym2ukxiJ3Zo,123248,2900,84,2024-02-06,2024-02-06 13:06:07.620344+00
xEFZKv_fb9o,115279,3946,131,2024-02-06,2024-02-06 13:06:07.620344+00
lKS6rgx0_nw,122940,3297,177,2024-02-06,2024-02-06 13:06:07.620344+00
TklW7_XhnjA,318308,7362,259,2024-02-06,2024-02-06 13:06:07.620344+00
rd6MR7XL9EA,175735,4022,143,2024-02-06,2024-02-06 13:06:07.620344+00
1fPsYS68vXY,140976,2817,78,2024-02-06,2024-02-06 13:06:07.620344+00
qITwy1jvkfY,77675,2397,109,2024-02-06,2024-02-06 13:06:07.620344+00
hyryafpmgCg,95750,3212,115,2024-02-06,2024-02-06 13:06:07.620344+00
IGt_pS04D64,113613,5121,185,2024-02-06,2024-02-06 13:06:07.620344+00
Oxm4siRmQZU,274628,6445,200,2024-02-06,2024-02-06 13:06:07.620344+00
9y4N0K4ISgk,12066,821,6,2024-02-06,2024-02-06 13:06:07.620344+00
l02l7PkSGUg,41164,2106,13,2024-02-06,2024-02-06 13:06:07.620344+00
LtAsILKaOaw,29341,1385,12,2024-02-06,2024-02-06 13:06:07.620344+00
LfzLKfRdksw,598143,26713,124,2024-02-06,2024-02-06 13:06:07.620344+00
Xj63GWKBhWM,31740,1640,27,2024-02-06,2024-02-06 13:06:07.620344+00
1ORjzmQwsf8,16109,1134,4,2024-02-06,2024-02-06 13:06:07.620344+00
MN7s5ZM0oqY,77354,2959,16,2024-02-06,2024-02-06 13:06:07.620344+00
F-87Ra1CTWg,74017,2223,21,2024-02-06,2024-02-06 13:06:07.620344+00
naUoeZvld4s,52240,2744,20,2024-02-06,2024-02-06 13:06:07.620344+00
bdCcYGWOxso,162652,9400,121,2024-02-06,2024-02-06 13:06:07.620344+00
9gsE31_vXcw,115533,4244,77,2024-02-06,2024-02-06 13:06:07.620344+00
x5VywBnEDSQ,78389,4167,17,2024-02-06,2024-02-06 13:06:07.620344+00
OUmxquRKUjE,10119,434,86,2024-02-06,2024-02-06 13:06:07.620344+00
mZmq4o8Vc7A,222641,7367,1451,2024-02-06,2024-02-06 13:06:07.620344+00
6dfVG3Cafns,108974,2831,486,2024-02-06,2024-02-06 13:06:07.620344+00
_dlu1vr-tyk,59196,1459,101,2024-02-06,2024-02-06 13:06:07.620344+00
yZfXgztx3XU,170845,3687,1035,2024-02-06,2024-02-06 13:06:07.620344+00
l1F9fgaID8U,140706,2810,622,2024-02-06,2024-02-06 13:06:07.620344+00
c4azAfluBu4,271600,5527,645,2024-02-06,2024-02-06 13:06:07.620344+00
7BHGMBdM-pI,90130,1989,462,2024-02-06,2024-02-06 13:06:07.620344+00
h1oQdNSp-c4,85911,3365,669,2024-02-06,2024-02-06 13:06:07.620344+00
v2yEeAwMRII,1172062,28211,1882,2024-02-06,2024-02-06 13:06:07.620344+00
lQqa7JVBXnk,250992,5433,568,2024-02-06,2024-02-06 13:06:07.620344+00
imlav3NioU8,133108,3133,219,2024-02-06,2024-02-06 13:06:07.620344+00
0hhJw4eMsL0,151181,3332,514,2024-02-06,2024-02-06 13:06:07.620344+00
KLq6082XCJ8,143327,3875,332,2024-02-06,2024-02-06 13:06:07.620344+00
gglCPopv_no,149759,2790,817,2024-02-06,2024-02-06 13:06:07.620344+00
x84zpD95hmg,230248,4361,2513,2024-02-06,2024-02-06 13:06:07.620344+00
j5kYR_PvDyk,197234,5364,433,2024-02-06,2024-02-06 13:06:07.620344+00
XzVbIXGxsXY,181057,4681,267,2024-02-06,2024-02-06 13:06:07.620344+00
SfSRRFN6DB8,222865,5784,1789,2024-02-06,2024-02-06 13:06:07.620344+00
ULgUi6LYpXE,8952,741,10,2024-02-06,2024-02-06 13:06:07.620344+00
lqtPkcuIUW8,29815,1525,62,2024-02-06,2024-02-06 13:06:07.620344+00
FsZbTEZaQ_w,21482,349,28,2024-02-06,2024-02-06 13:06:07.620344+00
2elqqkJ3ZGY,11182,244,3,2024-02-06,2024-02-06 13:06:07.620344+00
towBUOWrUqk,170590,2730,257,2024-02-06,2024-02-06 13:06:07.620344+00
8oQPtvNOkEk,3667,92,4,2024-02-06,2024-02-06 13:06:07.620344+00
Q7VIZGhjFQU,37168,562,45,2024-02-06,2024-02-06 13:06:07.620344+00
s_x4iX-J6NU,69701,1064,77,2024-02-06,2024-02-06 13:06:07.620344+00
o9wCigWqrlY,20353,624,26,2024-02-06,2024-02-06 13:06:07.620344+00
lrUCcqplq_E,1920,31,0,2024-02-06,2024-02-06 13:06:07.620344+00
SBL3R1u1N1Q,18637,1049,51,2024-02-06,2024-02-06 13:06:07.620344+00
9FSWwKxh088,29638,552,27,2024-02-06,2024-02-06 13:06:07.620344+00
73oFLa_OnUo,36515,535,22,2024-02-06,2024-02-06 13:06:07.620344+00
2AXzGUSzvKk,30431,802,57,2024-02-06,2024-02-06 13:06:07.620344+00
hRc3svf1Ye4,3905,95,1,2024-02-06,2024-02-06 13:06:07.620344+00
OZiisBMUsVM,89627,1897,44,2024-02-06,2024-02-06 13:06:07.620344+00
6bqU8Beqxbk,21584,927,80,2024-02-06,2024-02-06 13:06:07.620344+00
PXYUK3ontPo,19095,312,14,2024-02-06,2024-02-06 13:06:07.620344+00
Lz7J6PCIthk,111579,1962,33,2024-02-06,2024-02-06 13:06:07.620344+00
JGJhW2Jp7M4,48860,716,27,2024-02-06,2024-02-06 13:06:07.620344+00
sYWP401ZR58,1256,36,1,2024-02-06,2024-02-06 13:06:07.620344+00
QJ_9_QjiJDI,3640,97,6,2024-02-06,2024-02-06 13:06:07.620344+00
2LgkfTYsR5Q,3283,65,0,2024-02-06,2024-02-06 13:06:07.620344+00
D77OOD3yKGQ,3434,48,0,2024-02-06,2024-02-06 13:06:07.620344+00
M1CQhOGwdYM,125062,4328,113,2024-02-06,2024-02-06 13:06:07.620344+00
-4sE6S-vKsw,39525,1365,52,2024-02-06,2024-02-06 13:06:07.620344+00
5UgJs7VCGy8,21959,602,21,2024-02-06,2024-02-06 13:06:07.620344+00
ylNxpO7xkyk,351,25,0,2024-02-06,2024-02-06 13:06:07.620344+00
rFmCDTuaucY,1297,30,0,2024-02-06,2024-02-06 13:06:07.620344+00
26vhV_RmLS8,1240,88,0,2024-02-06,2024-02-06 13:06:07.620344+00
un5LT-yeZCY,2367,58,1,2024-02-06,2024-02-06 13:06:07.620344+00
GSujnk9uQ6U,2374,80,0,2024-02-06,2024-02-06 13:06:07.620344+00
fRVt-FbdBKY,4025,98,1,2024-02-06,2024-02-06 13:06:07.620344+00
kx4-WP29B8g,3374,57,1,2024-02-06,2024-02-06 13:06:07.620344+00
-Ro5jfAStiQ,6289,93,0,2024-02-06,2024-02-06 13:06:07.620344+00
cQ1PKzpu7No,3470,107,0,2024-02-06,2024-02-06 13:06:07.620344+00
mA5syye0Lmc,1852,30,1,2024-02-06,2024-02-06 13:06:07.620344+00
mswAKFVRdNU,2351,46,2,2024-02-06,2024-02-06 13:06:07.620344+00
daUPC4VU4hw,2151,39,1,2024-02-06,2024-02-06 13:06:07.620344+00
c96lwqqLXZs,4238,132,1,2024-02-06,2024-02-06 13:06:07.620344+00
b3ORSAQ4-Dg,4799,107,0,2024-02-06,2024-02-06 13:06:07.620344+00
zLHsfEPL_p0,349,47,8,2024-02-06,2024-02-06 13:06:07.620344+00
nzh12dHOWow,24834,806,125,2024-02-06,2024-02-06 13:06:07.620344+00
jLPVWVmQGFA,32527,723,60,2024-02-06,2024-02-06 13:06:07.620344+00
4OSOzaDLGwM,226609,3029,237,2024-02-06,2024-02-06 13:06:07.620344+00
qkaDMGFPDxA,55894,2525,129,2024-02-06,2024-02-06 13:06:07.620344+00
QkpGnxBbWXo,53905,997,43,2024-02-06,2024-02-06 13:06:07.620344+00
EscChFd1Fwk,17162,616,38,2024-02-06,2024-02-06 13:06:07.620344+00
pXPBYeEHGH0,107755,7178,490,2024-02-06,2024-02-06 13:06:07.620344+00
lmM7i7PDpbE,110902,11052,471,2024-02-06,2024-02-06 13:06:07.620344+00
nsSpXC3Pl2M,71530,2318,169,2024-02-06,2024-02-06 13:06:07.620344+00
M0nAlzhSAz4,15117,720,15,2024-02-06,2024-02-06 13:06:07.620344+00
W3cXXF4wuSQ,23084,1099,21,2024-02-06,2024-02-06 13:06:07.620344+00
3rxV5s5Inmk,41212,1967,49,2024-02-06,2024-02-06 13:06:07.620344+00
ILDkDJvR0PU,72254,4305,40,2024-02-06,2024-02-06 13:06:07.620344+00
L0V101ABnEY,57135,1452,96,2024-02-06,2024-02-06 13:06:07.620344+00
riWRpYAAi_U,30929,1086,54,2024-02-06,2024-02-06 13:06:07.620344+00
aOaYmXqaHaI,16905,660,29,2024-02-06,2024-02-06 13:06:07.620344+00
4Gt5aHhE1jw,95764,3723,167,2024-02-06,2024-02-06 13:06:07.620344+00
jUe4Wp6sAus,49847,1335,61,2024-02-06,2024-02-06 13:06:07.620344+00
MSmOuf3_3sM,328519,11718,582,2024-02-06,2024-02-06 13:06:07.620344+00
tw9mHg7iiPk,160444,3461,289,2024-02-06,2024-02-06 13:06:07.620344+00
MRcpOXLm8Ww,32332,1266,79,2024-02-06,2024-02-06 13:06:07.620344+00
l7-SGmyT7QY,607356,16036,705,2024-02-06,2024-02-06 13:06:07.620344+00
VifNEDaL33c,60317,1511,704,2024-02-06,2024-02-06 13:06:07.620344+00
3TrLQ5OoNaU,41118,1591,73,2024-02-06,2024-02-06 13:06:07.620344+00
9aPfsXIrEV0,13093,546,40,2024-02-06,2024-02-06 13:06:07.620344+00
w9OekA1bjQA,29287,1611,59,2024-02-06,2024-02-06 13:06:07.620344+00
pmv4KAgifXQ,29987,1838,119,2024-02-06,2024-02-06 13:06:07.620344+00
bGnrXFzuT28,101383,2744,110,2024-02-06,2024-02-06 13:06:07.620344+00
8gXJFQaPB0A,46207,1907,131,2024-02-06,2024-02-06 13:06:07.620344+00
9u4NLVC1-dg,28171,1399,66,2024-02-06,2024-02-06 13:06:07.620344+00
GgHGcswgiko,42069,2384,210,2024-02-06,2024-02-06 13:06:07.620344+00
g7lpEC1ZsZ8,169816,5761,481,2024-02-06,2024-02-06 13:06:07.620344+00
lkpirubN9Bk,25463,1301,46,2024-02-06,2024-02-06 13:06:07.620344+00
ZRU80Yz72ek,71181,2371,92,2024-02-06,2024-02-06 13:06:07.620344+00
nDZ5TLyYAZU,41021,1708,74,2024-02-06,2024-02-06 13:06:07.620344+00
Hhc0o3yBHN8,221830,4481,498,2024-02-06,2024-02-06 13:06:07.620344+00
2n7k3WhDgo8,22041,1318,87,2024-02-06,2024-02-06 13:06:07.620344+00
NDZvMM3nSB0,288893,16349,1784,2024-02-06,2024-02-06 13:06:07.620344+00
sgKfGBlG8lo,41921,1398,10,2024-02-06,2024-02-06 13:06:07.620344+00
JMUGrLQqaUc,47827,1195,9,2024-02-06,2024-02-06 13:06:07.620344+00
qZL_KpyO5kI,27641,1049,5,2024-02-06,2024-02-06 13:06:07.620344+00
nn4CFBqhEBk,28288,691,8,2024-02-06,2024-02-06 13:06:07.620344+00
2r6YOlpAjS4,22038,663,12,2024-02-06,2024-02-06 13:06:07.620344+00
pVV9cd7VlyM,23845,965,14,2024-02-06,2024-02-06 13:06:07.620344+00
la2wZZszb1E,41409,1077,47,2024-02-06,2024-02-06 13:06:07.620344+00
IGz3w0jUHMk,1687276,29037,709,2024-02-06,2024-02-06 13:06:07.620344+00
21uYjcOg_p4,25590,908,14,2024-02-06,2024-02-06 13:06:07.620344+00
2ZzEAh9GhpI,28976,773,7,2024-02-06,2024-02-06 13:06:07.620344+00
AmV_fNFTmns,913792,23634,195,2024-02-06,2024-02-06 13:06:07.620344+00
ouScBTnxosQ,29028,877,10,2024-02-06,2024-02-06 13:06:07.620344+00
ivH-ClyLCSU,41045,1353,11,2024-02-06,2024-02-06 13:06:07.620344+00
MrPb0oNnD34,36013,1106,21,2024-02-06,2024-02-06 13:06:07.620344+00
NSRI8JR0wIg,586952,21855,679,2024-02-06,2024-02-06 13:06:07.620344+00
zWY5_2g-DAs,534868,10598,508,2024-02-06,2024-02-06 13:06:07.620344+00
3kNo7NmJYp4,958985,25607,1537,2024-02-06,2024-02-06 13:06:07.620344+00
jurvPO_o3sQ,992777,25750,1830,2024-02-06,2024-02-06 13:06:07.620344+00
X8hu4-XeOlQ,500112,20851,1377,2024-02-06,2024-02-06 13:06:07.620344+00
PM_6WBCszOA,7973,576,36,2024-02-06,2024-02-06 13:06:07.620344+00
2cbtmF9Db9c,1350238,43294,2464,2024-02-06,2024-02-06 13:06:07.620344+00
91s-D0qkeaE,1239496,64089,6762,2024-02-06,2024-02-06 13:06:07.620344+00
14BCR2gQDOA,1264835,43347,3727,2024-02-06,2024-02-06 13:06:07.620344+00
qu5nsXLPUDU,852854,48703,3911,2024-02-06,2024-02-06 13:06:07.620344+00
X9Yocc0tK2g,1040118,45289,3446,2024-02-06,2024-02-06 13:06:07.620344+00
3xcQsxpMM2o,976237,24710,1106,2024-02-06,2024-02-06 13:06:07.620344+00
bUtz6EcuUe0,1355086,34422,6502,2024-02-06,2024-02-06 13:06:07.620344+00
9VwpcHygMKk,1555043,24757,2652,2024-02-06,2024-02-06 13:06:07.620344+00
ehB9m_7N8ds,2125552,41984,3184,2024-02-06,2024-02-06 13:06:07.620344+00
MXg2uZuAmj8,1742045,50669,4294,2024-02-06,2024-02-06 13:06:07.620344+00
FckDYFb6YFk,39483,3756,234,2024-02-06,2024-02-06 13:06:07.620344+00
hhHvB4xmeUo,845545,32270,2115,2024-02-06,2024-02-06 13:06:07.620344+00
2MX89FwPDts,997596,17914,885,2024-02-06,2024-02-06 13:06:07.620344+00
g3d3JKvDHgA,1715329,26762,1697,2024-02-06,2024-02-06 13:06:07.620344+00
cGA2_pB0MCI,763631,16350,636,2024-02-06,2024-02-06 13:06:07.620344+00
SJXEY8Kf0Xo,1100552,32205,2266,2024-02-06,2024-02-06 13:06:07.620344+00
gKwiVKI002o,396719,2656,182,2024-02-06,2024-02-06 13:06:07.620344+00
ChQwKta5kvA,46989,1553,456,2024-02-06,2024-02-06 13:06:07.620344+00
2EAozxjSXXo,59290,534,273,2024-02-06,2024-02-06 13:06:07.620344+00
4llpZhbb3Mk,79515,748,15,2024-02-06,2024-02-06 13:06:07.620344+00
mwnUV62zurw,59108,243,11,2024-02-06,2024-02-06 13:06:07.620344+00
SMr3wOGgDYk,42500,208,11,2024-02-06,2024-02-06 13:06:07.620344+00
caNGSBNyNZ0,13582,164,9,2024-02-06,2024-02-06 13:06:07.620344+00
oDB8KFbreXk,14343,176,9,2024-02-06,2024-02-06 13:06:07.620344+00
xdKOysqdt2I,84723,593,219,2024-02-06,2024-02-06 13:06:07.620344+00
v0WWZjDm7hs,12977,173,16,2024-02-06,2024-02-06 13:06:07.620344+00
9FsItI6hdbk,18394,254,19,2024-02-06,2024-02-06 13:06:07.620344+00
3BE3RsSKKlI,66113,1438,37,2024-02-06,2024-02-06 13:06:07.620344+00
bKNodPAC3cs,9228,201,16,2024-02-06,2024-02-06 13:06:07.620344+00
MvGbnY-JMns,10288,113,2,2024-02-06,2024-02-06 13:06:07.620344+00
RQOCOFyKkhw,5987,169,19,2024-02-06,2024-02-06 13:06:07.620344+00
_xTuiHkW70g,8637,97,3,2024-02-06,2024-02-06 13:06:07.620344+00
0AmBLULp6Ak,12212,381,38,2024-02-06,2024-02-06 13:06:07.620344+00
kbuhOaHy3bU,19848,449,45,2024-02-06,2024-02-06 13:06:07.620344+00
4d83CgVOWKk,8068,165,25,2024-02-06,2024-02-06 13:06:07.620344+00
-2SwcgeBhUk,17962,473,42,2024-02-06,2024-02-06 13:06:07.620344+00
l6ohGz-8a_g,16740,717,10,2024-02-06,2024-02-06 13:06:07.620344+00
v92dKD-bgOE,36690,1580,7,2024-02-06,2024-02-06 13:06:07.620344+00
LdU37KO2JIQ,75584,3901,21,2024-02-06,2024-02-06 13:06:07.620344+00
9L0PuAQB8qM,73824,2802,20,2024-02-06,2024-02-06 13:06:07.620344+00
cdfLXj2-0xs,43283,2418,15,2024-02-06,2024-02-06 13:06:07.620344+00
XAxPxZlsInY,388986,15615,56,2024-02-06,2024-02-06 13:06:07.620344+00
HijWL7WiTj0,224896,8023,29,2024-02-06,2024-02-06 13:06:07.620344+00
UZH3W1SbFHE,382688,8780,29,2024-02-06,2024-02-06 13:06:07.620344+00
MWdWd88zlW4,150182,4686,22,2024-02-06,2024-02-06 13:06:07.620344+00
KrVCIzW_Aj4,95249,2618,31,2024-02-06,2024-02-06 13:06:07.620344+00
8lbZoG488xI,52871,1866,18,2024-02-06,2024-02-06 13:06:07.620344+00
9Rx0Bs7zzMM,597013,1528,47,2024-02-06,2024-02-06 13:06:07.620344+00
bQivKm5aNaM,197509,1186,47,2024-02-06,2024-02-06 13:06:07.620344+00
CCbGuUeh6gM,263831,1461,80,2024-02-06,2024-02-06 13:06:07.620344+00
EDZodVX1M50,23993,872,43,2024-02-06,2024-02-06 13:06:07.620344+00
if52w-NtU2E,489632,2084,90,2024-02-06,2024-02-06 13:06:07.620344+00
zkDs7fmjKBk,363292,1982,107,2024-02-06,2024-02-06 13:06:07.620344+00
54oT15Gyeak,656938,2642,96,2024-02-06,2024-02-06 13:06:07.620344+00
B4SmcgNHyIE,462647,2514,62,2024-02-06,2024-02-06 13:06:07.620344+00
9ORHWmJ2FhE,345733,1773,55,2024-02-06,2024-02-06 13:06:07.620344+00
6bNqzO7LSg4,107670,1116,40,2024-02-06,2024-02-06 13:06:07.620344+00
i7d8S8mx41k,690874,2358,91,2024-02-06,2024-02-06 13:06:07.620344+00
DOBxHgTKlrE,114347,1482,52,2024-02-06,2024-02-06 13:06:07.620344+00
taOGwZLhMNs,49187,977,44,2024-02-06,2024-02-06 13:06:07.620344+00
RGt5zAsQUkA,41323,756,39,2024-02-06,2024-02-06 13:06:07.620344+00
0GBckpALKOU,437701,2047,83,2024-02-06,2024-02-06 13:06:07.620344+00
teVyjT4kDes,20749,663,32,2024-02-06,2024-02-06 13:06:07.620344+00
b5aid0wwfxU,74379,1726,66,2024-02-06,2024-02-06 13:06:07.620344+00
PwdzCe9CS88,131831,2355,100,2024-02-06,2024-02-06 13:06:07.620344+00
pJ5MIScwzec,41593,1313,44,2024-02-06,2024-02-06 13:06:07.620344+00
hmlKIvZW0j4,83967,1133,67,2024-02-06,2024-02-06 13:06:07.620344+00
